id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,fair_param
0RHX3IUSPP,mutation,0.2676619500839832,0.011743562515115546,0,13,13,289,5,6
H79RRVXB29,crossover,0.20463387119080134,0.041560104967906394,0,13,13,227,4,5
FWCWC0FG50,crossover,0.33424443905105183,0.0012443394888930273,1,13,33,1056,6,4
FSICJCJNPT,crossover,0.26740652786500385,0.017330754540223335,0,13,29,1044,5,4
4HNUPV2J4J,crossover,0.2941577559590176,0.009816417358622744,0,18,17,315,6,6
NP7AP6CPFN,crossover,0.2979412436640808,0.004858171012067418,0,16,16,303,6,5
3IXDOW3VU2,mutation,0.29793838482848223,0.009006780103911559,0,18,17,348,6,6
X0KZYCKY2R,mutation,0.3037274915823849,0.0020411198429929195,0,16,16,196,6,5
LBO1LYKDL7,crossover,0.2741033751379315,0.010418606784551705,1,9,32,908,5,3
MVXBB68X5C,crossover,0.2807399911006795,0.010552388047669219,0,7,32,812,5,2
73R2S7E1HO,mutation,0.2976194935297125,0.003814329675950509,0,16,17,234,6,6
TQLR3G018Y,mutation,0.19839216047479646,0.041245632128630166,0,14,10,223,4,5
BMR469SZRG,crossover,0.2634592967576973,0.017792560510828975,0,16,19,1033,5,5
RN1TIUGHTO,mutation,0.26185242269338926,0.017036435761364807,0,15,16,609,5,4
U7UXANQ43A,mutation,0.2566963326341628,0.018140391794934527,0,14,18,224,5,6
DSOBUTC23Q,mutation,0.2020389403994335,0.046886336658984964,0,13,14,223,4,5
HRZYI91IMT,crossover,0.20751221892656646,0.037384739623438745,1,13,20,187,4,5
F5YHOARJEY,crossover,0.20037037667374002,0.04359427513489322,0,12,16,176,4,5
KNYYOSRDXZ,mutation,0.22118624673014475,0.029562531794767727,1,9,24,863,4,3
Y9H7CYUQQ4,crossover,0.21216073771260802,0.036347500479527645,0,8,29,787,4,2
ASL0KU9GDP,crossover,0.2763595331905998,0.007782247191635928,1,7,27,437,5,2
7V6FDBZI7I,crossover,0.18816671537627394,0.05628785836004324,0,6,27,428,4,2
OWKCMSQYGA,crossover,0.2069648181984869,0.04746176983229042,1,10,28,713,4,4
LC0ARX75Y9,crossover,0.2009143364276076,0.04584249532286805,0,10,21,551,4,4
8ZK9PAT80S,crossover,0.23861416531652924,0.022001284300125927,1,14,15,183,5,7
8DHAGEAPIF,crossover,0.20269892849582027,0.03811410812027943,0,14,14,176,4,6
5KY8805GFL,mutation,0.22933586514592053,0.03003754214978497,0,11,20,550,5,4
WILB1ZO51R,crossover,0.2774954131879761,0.008150232536159166,0,9,20,433,5,3
71V98IR2NL,crossover,0.29571742195175865,0.004858171012067418,0,16,16,255,6,6
YJWTZ9MJUI,crossover,0.20018671915729014,0.040201790792513264,0,14,14,202,4,5
MQTOFA9XGU,crossover,0.26147427754739694,0.005346733235296573,0,15,15,330,5,5
EBNFP9DNZP,crossover,0.2555563688230289,0.013336080771914414,0,15,14,298,5,5
GBUDZK9V0W,mutation,0.17415843610825177,0.052841861512416294,0,11,12,139,3,5
EC0FEUVAYR,mutation,0.17415843610825177,0.052841861512416294,0,11,12,137,3,5
EXWYOR8NKM,crossover,0.2404145718750712,0.026544634989116807,1,14,14,213,5,6
4YHU1K82ZU,mutation,0.2001597432503256,0.03915794945639635,0,14,12,203,4,6
PDDCX2X6RN,crossover,0.20446679963324654,0.03375805119965308,0,11,12,156,4,6
L4SOM40323,crossover,0.17415843610825177,0.052841861512416294,0,11,12,138,3,5
CNM56BKTAJ,crossover,0.2582730943172751,0.01947194971770417,0,14,13,229,5,6
MGAQI8579W,crossover,0.20079450077363314,0.04249692129352929,0,12,13,208,4,5
SWZFTPUUPP,crossover,0.2225781998917865,0.02625031621025828,1,11,31,772,5,4
92ZNCIPC7F,crossover,0.2213349038996354,0.02684590344398144,1,11,29,502,4,3
SX32VZR5AX,mutation,0.20720673464541384,0.040335572055630764,1,12,14,177,4,6
XOR6HLZH3T,crossover,0.20010480841886402,0.04385523546892245,0,12,13,171,4,6
K2R81HRZ6I,crossover,0.24037644779820555,0.025239833318970666,1,14,15,244,5,6
FDNQ7CNCW1,crossover,0.25820168004856603,0.018923272797022203,0,14,15,231,5,6
RA5D6AUOOQ,mutation,0.229426836536765,0.03029850248381421,0,11,22,547,5,4
5XDOKQMFEJ,mutation,0.22933586514592053,0.03003754214978497,0,11,20,436,5,3
O12LKOPF0Q,crossover,0.33226379923412575,0.004684081628114498,1,18,17,273,6,7
5UT6KW7UWX,mutation,0.31585352198136385,0.006377022703201576,0,15,17,253,7,6
476SHKUPDZ,mutation,0.17774018985700868,0.053363782180474745,0,11,12,173,3,6
MBY7H2XW2I,crossover,0.20383820764903404,0.031877816356201474,0,11,12,171,4,6
8Y83XEVS7I,crossover,0.2535551059644342,0.01706979420619411,0,15,13,285,5,5
1WZTPA94MH,mutation,0.2090051606133766,0.05332347405963933,0,14,12,523,4,5
S7M90MEVFN,crossover,0.2070449064278489,0.04667888883020273,1,10,30,765,4,4
Y2VOF8ZFX5,crossover,0.20079324510592522,0.04613021190952078,0,10,19,499,4,4
H5VZK25BWB,crossover,0.24779096712982485,0.01706979420619411,1,13,15,185,5,7
WVFRHBJPTJ,crossover,0.19930970643694046,0.04304559821421125,0,12,13,182,4,6
UJD18XNWSO,mutation,0.22691251947909474,0.03032525873643771,1,12,20,193,5,6
QUINNXGUMO,mutation,0.2088592732508433,0.04036232830825427,1,12,19,191,4,3
UUUNPOY0H6,mutation,0.20909279657924018,0.03605318170066911,0,11,12,409,4,6
4BQFRQLYFC,crossover,0.17507900595566595,0.05179802017629939,0,11,12,167,3,5
W1LTVUOTMO,crossover,0.229426836536765,0.03029850248381421,0,11,23,518,5,4
1AX24TSH1V,crossover,0.27738995836243296,0.007601555615477207,0,9,19,453,5,3
H16LBIESIQ,crossover,0.2088592732508433,0.04036232830825427,1,12,15,191,4,6
G71K6B1IBU,crossover,0.20711017618145977,0.03370453869440607,0,11,13,187,4,6
LPAZEUUPTW,crossover,0.2503193720716833,0.020803507640473805,1,13,21,194,5,6
J7DHRDF0O9,crossover,0.20840366172464875,0.039552691053543074,1,12,18,194,4,5
MSJLPW9YEL,crossover,0.20720673464541384,0.0387430537988319,1,13,14,186,4,6
M1O7359JBF,crossover,0.20010480841886402,0.04385523546892245,0,12,14,172,4,6
VO8G5NC97L,crossover,0.2047025483186159,0.04150659246265939,0,13,13,249,4,5
JELVA8T5TK,mutation,0.20186738259465764,0.04263070255664682,0,13,13,214,4,5
1VU5YBL2J9,mutation,0.33424443905105183,0.0012443394888930273,1,13,32,1204,6,4
627MVUOMGH,crossover,0.26816405077198224,0.01706979420619411,0,13,30,1040,5,4
IGUZ50KOZT,crossover,0.20661238147557726,0.050098129425206195,1,10,21,195,4,4
C9RH151059,mutation,0.21655627349435547,0.03165021446700156,0,9,18,166,4,3
4U6658QZLG,mutation,0.22153294276440527,0.02632398277592299,1,11,30,681,4,4
32NS30UFON,crossover,0.20620736299319953,0.04004785546897803,0,11,19,535,4,4
I7HVE0QMND,crossover,0.25864892978395504,0.016755321366917875,0,14,15,268,5,6
EDU9WMSKMK,crossover,0.2587190333510332,0.02048903480119757,0,14,15,250,5,5
Y31YJ9V82P,mutation,0.2270667294377431,0.028705984227015327,1,12,14,188,5,6
Z0094AP17F,crossover,0.20216633021088615,0.041091696805094946,0,10,13,187,4,6
G5YY0XDQZU,crossover,0.30234305833346753,0.004964501054960817,0,16,18,1127,6,5
SQ67Q323GC,crossover,0.26140478592377003,0.020977597024426725,0,16,18,612,5,4
F2T67IAOAZ,mutation,0.34467387543310424,0.0037472653024915974,1,14,15,186,6,7
OLF6U3JPGE,mutation,0.20269892849582027,0.03811410812027943,0,14,14,181,4,6
09H8WBUWQ1,crossover,0.31949333308889494,0.003038050866068627,1,17,17,278,6,7
RCZPJFUF8H,crossover,0.2971314333743874,0.00511913134609665,0,16,17,248,6,6
2FS4AFMVTJ,mutation,0.21321978234632688,0.039111039143355134,0,18,14,264,4,5
GS5RV73RLP,crossover,0.2009916650788972,0.043018841961587756,0,12,13,215,4,5
WSCV42OJOW,crossover,0.23030603594030408,0.02737442630424569,1,12,22,474,5,5
XFBGRGKAXP,crossover,0.27994753506861847,0.010813348381698444,0,7,21,358,5,4
RPEUONJURP,mutation,0.22320359314534244,0.02752836162778092,1,11,22,490,5,6
KYIVSBB0J5,crossover,0.27994753506861847,0.010813348381698444,0,7,20,341,5,3
R651N9BMK2,mutation,0.20737076633412443,0.035584773537857675,1,13,10,180,4,6
FVUUJNIU90,mutation,0.20269892849582027,0.03811410812027943,0,14,13,178,4,6
A711QCCA6D,crossover,0.2089433590795856,0.039579447306166596,1,12,14,181,4,6
QHBFO57GVO,crossover,0.20030180268156839,0.042784637880182025,0,12,13,174,4,6
LZAW3KPVFX,mutation,0.2395670458081175,0.025239833318970666,1,14,15,239,5,6
95NKZWKFTT,crossover,0.2585314607363819,0.018662312462992978,0,14,15,236,5,6
5TJ9KVITOP,mutation,0.2701124623257999,0.012499687264579729,0,13,20,679,5,4
O6DSLLRRU1,crossover,0.21113846112951584,0.04753543639795513,0,13,17,479,4,5
WTQSN5Z35U,mutation,0.20884722288904767,0.03931848697213737,1,12,14,191,4,6
8DSRK7YJNB,crossover,0.20664246803622888,0.03662861487397458,0,11,14,187,4,6
3S93A4SCCU,crossover,0.2794794039469545,0.008872998840794039,1,18,29,1404,6,5
Z90HYAZRY4,mutation,0.2857774908818771,0.0007891357104931745,0,17,29,1353,6,5
4LWVMREZMF,crossover,0.30234305833346753,0.004964501054960817,0,16,18,1023,6,5
UJ0UCAKPEC,crossover,0.2623066470747861,0.0217069655212674,0,16,17,684,5,4
TIV8R3EWDM,mutation,0.2015006779498073,0.04422322081344568,0,13,11,195,4,5
XGVIYOTVM1,mutation,0.176854610914135,0.05245372210747534,0,12,11,165,3,5
KAS99H0826,mutation,0.2382114221861784,0.022001284300125927,1,14,16,179,5,7
97U2B8BZL8,crossover,0.23807612419166113,0.02119164704541475,1,14,16,192,5,7
ZWP8LLGXD4,mutation,0.23749963639407146,0.02469115639828872,1,14,17,198,5,7
KFDI5R5PXI,mutation,0.20084634363405585,0.0425771900513998,0,14,14,198,4,6
GXTTXG1K6Q,crossover,0.23853207465124693,0.028946790500626866,1,14,13,209,5,6
PTUZT9LVCI,mutation,0.2011606120547279,0.04135265713912417,0,13,12,185,4,6
83LVLHPSB0,crossover,0.2991183373798091,0.009113805114405571,1,15,34,1259,6,4
JXPYV6BRZJ,crossover,0.2673214069128622,0.01706979420619411,0,13,32,1173,5,4
DEAUN6VHHC,crossover,0.3002070603745789,0.00960896952984052,1,15,24,422,6,5
MTEP6A1DW6,crossover,0.2631814962970319,0.015631211272930462,0,15,23,413,5,4
W1NBJ8RAIL,crossover,0.301897181813513,0.0084379491228119,0,11,28,1118,6,4
ZPHLEC54LI,crossover,0.22961104463457138,0.02902045706629157,0,11,28,876,5,3
Y07UYMQ1GS,crossover,0.2961616241896089,0.004858171012067418,0,16,16,251,6,6
FOMX90Q1UJ,crossover,0.20081943515524103,0.039940830458484025,0,14,14,219,4,5
I3Z6A9NKQU,mutation,0.2053531121353045,0.046705645082826236,1,12,20,217,4,5
GXALDLVQUC,crossover,0.20079324510592522,0.04613021190952078,0,10,19,210,4,3
9Y8IVURU1N,mutation,0.2222813603536804,0.026511276544287504,1,11,26,778,5,5
MUUOY17XVQ,mutation,0.20582024146957412,0.03900401413286113,0,11,23,471,4,4
JRV7LU2A6Q,crossover,0.2641087173884048,0.02204819461316713,0,16,23,849,5,5
KZSR8JD6EL,crossover,0.2620266579318148,0.015965838172624383,0,15,16,727,5,5
L4H2Y4BJ20,crossover,0.253902047602528,0.01811363554231101,1,13,29,670,5,5
PRPGBN6M7T,mutation,0.2307641833238787,0.026879261888810735,1,12,24,600,5,5
SR0BUGARHU,crossover,0.25348904012423445,0.01811363554231101,1,13,27,772,5,5
XOAHBO4U8G,crossover,0.20204702518500528,0.044216618621239864,0,12,22,510,4,4
KUQGLXPFUE,mutation,0.2069648181984869,0.04746176983229042,1,10,25,659,4,4
3X5M04OLN9,crossover,0.200695667820305,0.04586925157549156,0,10,24,605,4,4
R8V5SA1JD0,crossover,0.229426836536765,0.03029850248381421,0,11,22,496,5,4
F890A6HOEF,crossover,0.2774954131879761,0.008150232536159166,0,9,20,430,5,3
9IUHRP43AQ,crossover,0.22939762778270711,0.026357341220752284,1,12,27,780,5,6
CP3A4PKW1D,mutation,0.23030603594030408,0.02737442630424569,1,12,22,488,5,4
53I965BG2H,crossover,0.253902047602528,0.01811363554231101,1,13,29,824,5,4
EKBXD0KM0L,crossover,0.265987669217398,0.01782591895565829,0,13,23,597,5,4
U7RGU72MAX,crossover,0.3024995575586208,0.002535589290827256,0,16,24,1263,6,5
UOIY4R7SH7,crossover,0.3020999016807171,0.002562345543450771,0,16,22,1167,6,4
T2L132VO5U,crossover,0.24476934537162098,0.025447281147752895,1,14,15,289,5,6
5NJTVEUMCA,crossover,0.25820168004856603,0.018923272797022203,0,14,15,231,5,6
CYL8S5OLDG,mutation,0.24317383407983417,0.02591568931056435,1,14,28,801,5,4
GU6KWFL8WT,crossover,0.22961104463457138,0.02902045706629157,0,11,28,776,5,3
LCBVPSBW7Y,crossover,0.2622089011108928,0.024088966972359745,1,15,27,886,5,5
WXYOOTUPOI,crossover,0.2661510670989137,0.0170430379535706,0,13,25,662,5,4
4WF7CS12EO,mutation,0.23615669069620382,0.025474037400376397,1,14,13,203,5,6
QJOP34QLC1,crossover,0.20089119311228532,0.043935504226792946,0,13,12,203,4,6
3GW3K08RFL,mutation,0.20160356093094267,0.040569776137036495,0,10,12,181,4,6
3GUXHJR401,crossover,0.17249290330963418,0.06595694258733656,0,10,12,178,3,5
L5E03MADA4,crossover,0.23763078902253232,0.023071881888866337,1,14,16,196,5,7
K0HPZ1JLVH,crossover,0.2498622771471023,0.021378940813779265,1,13,16,192,5,7
6HXJ5E5XZP,crossover,0.25913466610961244,0.010933925260404362,0,15,15,315,5,5
SGWXU8PB96,crossover,0.2585314607363819,0.012292239435797499,0,15,14,313,5,5
MQY0QKLCEO,crossover,0.29822606246393035,0.004336250344008967,0,16,15,267,6,6
03D18F5Y1T,crossover,0.19942896168468394,0.04234298596999407,0,14,15,231,4,5
EF4FNCX5VC,crossover,0.2403160571370898,0.027039799404551763,1,14,15,263,5,6
ZGRDV4PIAK,crossover,0.25904846384811997,0.020228074467168344,0,14,15,257,5,6
KSIPGGRDR1,crossover,0.28203304209935287,0.009274342630146579,1,8,26,472,5,3
Q5DKEGJZ50,mutation,0.21216073771260802,0.036347500479527645,0,8,21,364,4,3
JVAKLTE3MA,crossover,0.21178233266567514,0.036896177400209604,0,8,20,438,4,4
5JVYRQSW9D,crossover,0.212066847203491,0.03663521706618038,0,8,19,340,4,3
79ZNWO3L02,crossover,0.29404199367495987,0.009267740437940784,0,18,17,332,6,6
TQ7W1QCGGO,crossover,0.3012266949791561,0.003787573423327008,0,16,16,331,6,5
ZDYTPYB8C4,crossover,0.31964692899806524,0.005152489790925949,1,17,18,285,6,7
HNFCJ5VEHZ,mutation,0.29745377623317737,0.006162972682213559,0,15,17,246,6,6
5TSSUY83GF,crossover,0.2997294801767949,0.00467678446830809,0,15,21,673,6,5
1Z5BK6ZZY6,mutation,0.26707099340767837,0.013148787003549892,0,15,19,627,5,5
TOR807KH8Z,crossover,0.20131900425500127,0.049623119070188945,0,14,14,286,4,5
9LLALQPGUF,crossover,0.20079450077363314,0.04249692129352929,0,12,13,209,4,5
2LLKWZ3JA9,crossover,0.19930970643694046,0.04304559821421125,0,12,13,183,4,6
U3T4JGG38B,crossover,0.17837751831613913,0.054929544184650125,0,11,13,178,3,5
G8BAOMACJJ,mutation,0.25338169560223056,0.016547873538135645,0,16,15,265,5,6
ZS57GFTBHS,mutation,0.2627400528486804,0.019177630938845634,0,14,15,626,5,5
UUXTCCZJMI,crossover,0.3364763903882375,0.0015994679328049724,1,14,21,778,6,6
1895F86831,crossover,0.2651483988829405,0.013958424258261083,0,14,19,426,5,6
1QN1LLEK4X,crossover,0.3111012074044912,0.0038410859285740104,0,13,25,1065,6,3
HGUV22XUZ8,crossover,0.2774954131879761,0.008150232536159166,0,9,23,985,5,3
44202D0TW4,mutation,0.4021774888146258,0.0011307122861932174,0,10,21,511,7,4
79KWVRA6AM,mutation,0.2875253368441294,0.0132690163984555,0,10,21,460,5,3
27RIR9JI55,crossover,0.26260919753155776,0.02028158697241534,0,12,22,550,5,4
GF01404GNC,mutation,0.27994753506861847,0.010813348381698444,0,7,20,433,5,3
AZIA5XMFGQ,crossover,0.2401487811998375,0.027354272243828,1,14,14,210,5,6
PK7A82NBLF,crossover,0.2015006779498073,0.04422322081344568,0,13,11,196,4,6
U147WO2NCO,mutation,0.2055037690085456,0.04792357580289608,0,12,14,280,4,5
7TQCBFUJGV,mutation,0.2012524128858053,0.04403592704508115,0,12,13,235,4,5
WU16CL638K,crossover,0.20069530910226197,0.043413583558734495,0,13,11,206,4,5
NUXH3AKSS2,mutation,0.17704177164674584,0.05057348726402375,0,12,11,182,3,3
6I1DF6QY9F,crossover,0.2979849444573186,0.005145887598720145,0,16,16,282,6,6
LBW2ZL90TH,crossover,0.25800129295521645,0.018976785302269206,0,14,14,225,5,6
LBA1XKILTR,crossover,0.26707099340767837,0.013148787003549892,0,15,19,996,5,5
YFGDPJQVIP,crossover,0.2700502007251997,0.012680378840738443,0,13,14,583,5,5
VO6YDVIYIF,crossover,0.22525404098031665,0.0274480928699104,1,11,18,168,4,5
6ENV2GW3F0,crossover,0.17768553238540385,0.0557124251867378,0,11,17,164,3,4
N1AC6JBJG0,mutation,0.25642192641011663,0.014460190865901827,0,15,15,258,5,6
MUPLHQGKNC,crossover,0.2583203532768711,0.015818505041294978,0,15,15,212,5,5
KYHQJ354OI,mutation,0.23197561034443037,0.02763538663827493,1,12,21,315,5,6
NXEIVNBR2Y,crossover,0.2208007907534305,0.029562531794767727,1,9,21,199,4,3
HN6PTQ9MRY,mutation,0.20112157970724598,0.04591616188853276,0,12,14,225,4,5
WFUP4TT4Q3,crossover,0.2013841650660193,0.043748210458428416,0,12,13,237,4,5
SLWN52PZ1Z,crossover,0.26260919753155776,0.02028158697241534,0,12,22,562,5,4
DHBPURFJV8,crossover,0.2671570633987673,0.01464748463426635,0,8,20,421,5,3
II7J2MQH7K,crossover,0.2104259337299128,0.036943087713250805,1,13,15,192,4,6
JJ0WMGW1IA,crossover,0.20197157037159075,0.04375481265063423,0,10,14,191,4,6
RO9GP69EXU,crossover,0.253902047602528,0.013336080771914414,0,15,13,294,5,5
5E91SPGVJ3,mutation,0.20206750700840836,0.04069695520794821,0,14,12,259,4,5
KPWAUBVK7A,crossover,0.2089433590795856,0.039579447306166596,1,12,14,188,4,6
N01F9NFGE3,crossover,0.20216633021088615,0.041091696805094946,0,10,13,187,4,6
ZH10N012FU,crossover,0.21165466195771343,0.041560104967906394,1,13,22,415,4,4
OUIY6LU7LA,mutation,0.20563767011106582,0.04795033205551956,0,12,17,310,4,4
4WDDA8L980,mutation,0.20580020440136226,0.048706456804983755,0,12,14,293,4,5
69P0LE7KCD,mutation,0.2648593318007044,0.01876933747348699,0,12,13,222,5,5
F1PHS64SBE,crossover,0.23987223870648566,0.025734997734405622,1,14,14,216,5,6
CI39N2CXT2,crossover,0.20028486177755567,0.04205526938334135,0,14,13,205,4,6
DWLZL4SU0T,crossover,0.21216073771260802,0.036347500479527645,0,8,21,441,4,4
TRW04EWSCT,crossover,0.2139683096429078,0.03559137573006346,0,8,18,365,4,3
DMMR17311L,crossover,0.20020329948512183,0.045708714059750535,0,14,14,262,4,5
1E54PQ5TMB,crossover,0.2012875027940383,0.04380172296367543,0,12,13,217,4,5
D2M73AOCPF,mutation,0.20066993020931445,0.04236974222261759,0,13,12,175,4,6
6HZQHKGP18,crossover,0.20030180268156839,0.042784637880182025,0,12,13,175,4,6
SSG39ZSLSU,crossover,0.22096197998165612,0.028987098621462273,1,11,23,207,4,3
8VTGODCEFD,crossover,0.1699698669119868,0.06596354477954239,0,9,15,199,3,2
95RTL8B267,crossover,0.25771578170317355,0.010412004592345911,0,15,15,293,5,5
5VNUJAEG7Z,mutation,0.2574410952832129,0.011509358433709822,0,15,14,290,5,5
B7NZPAKC5U,mutation,0.20131137558206924,0.039786895134948805,0,10,12,161,4,6
I5GRRQ3307,crossover,0.17682570016122734,0.05263441368363406,0,11,12,150,3,5
4BGNJGLU31,crossover,0.31406734963606875,0.004074595042379128,0,18,20,998,7,5
TZGQHEGAH9,crossover,0.2987522957912043,0.0028107964606690072,0,18,19,744,6,5
WW5B9E0PAG,crossover,0.253902047602528,0.013336080771914414,0,15,13,294,5,5
I3RDQBEMA1,crossover,0.20206750700840836,0.04069695520794821,0,14,12,259,4,5
2WC14P10BS,crossover,0.2069648181984869,0.04746176983229042,1,10,28,1018,4,4
0R2SC4UFQL,crossover,0.200695667820305,0.04586925157549156,0,10,27,603,4,3
806KA7DXW0,crossover,0.24314693608049176,0.025447281147752895,1,15,15,259,5,6
1ND8VS4NBF,crossover,0.25800129295521645,0.018976785302269206,0,14,14,226,5,6
9NMFKCU67B,crossover,0.2626942605680196,0.013490016095449628,0,15,21,766,5,6
5ZLSJ5QM7P,mutation,0.2614373957038727,0.013670707671608343,0,14,16,458,5,5
5YF99S57AM,crossover,0.3362266692954158,0.0023823489348926558,1,14,22,603,6,6
OVL7QANZJV,crossover,0.2626776360488028,0.016855744185206092,0,14,18,601,5,6
ULQKX2A42M,crossover,0.26362729280571473,0.01983333287002159,0,14,25,986,5,5
MT04M9DSE3,crossover,0.20666044823726282,0.045548176544009514,0,12,16,552,4,5
5CIB1URLSD,mutation,0.20013518790012852,0.04489907680503935,0,14,14,266,4,4
0JA37XCF56,crossover,0.20360595507923052,0.04236974222261759,0,13,12,237,4,4
2U45UZHKYH,crossover,0.2875253368441294,0.0132690163984555,0,10,22,518,5,4
XOSTUHUYX7,crossover,0.28716333765233315,0.013529976732484732,0,10,20,484,5,3
SOAO19U5GG,crossover,0.31238901300595867,0.003580125594544778,0,13,28,1046,6,4
P3PNOCP177,crossover,0.2774130717908414,0.00788927220212994,0,9,28,948,5,3
WP9YJRCPBU,crossover,0.17805879231397137,0.05414666318256242,0,11,12,184,3,4
C7TVR735SH,crossover,0.1730375954407417,0.06647886325539501,0,10,11,183,3,4
OBISAEDAKU,crossover,0.20738496471921364,0.03981365138757231,1,13,14,188,4,5
3UTV732WB4,crossover,0.2014532808273075,0.04213553814121186,0,13,13,185,4,5
T0DYZGD16F,crossover,0.3193341903618633,0.002489373945386668,1,17,17,290,6,7
H1MI4V78NT,crossover,0.29583905846423786,0.00668489335027201,0,15,16,233,6,6
EXGWDFVGI1,crossover,0.21125423378896724,0.04388199172154594,1,13,20,387,4,4
0FMJ9IBRG8,mutation,0.20620736299319953,0.04004785546897803,0,11,19,338,4,4
NL4U3M2Y2V,crossover,0.23838947257491716,0.022523204968184392,1,14,16,190,5,7
WS87KOIXUH,crossover,0.2472668404610483,0.01868906871561648,1,13,15,190,5,7
L6APRURU4L,mutation,0.20106137492906295,0.043413583558734495,0,13,11,204,4,6
CLICX553YH,crossover,0.19818857282770608,0.042001756878094335,0,12,11,189,4,5
7A0I0C63B5,crossover,0.2558662891959017,0.019732910051733395,1,13,21,269,5,4
2LSNTRRNA6,crossover,0.20052368098331208,0.04639117224355001,0,10,20,245,4,3
SOV5OEFRDV,crossover,0.2812105388089141,0.010338338026681201,0,17,15,278,6,6
9VPZHA1GZM,crossover,0.25410383204229625,0.018167148047558028,0,16,15,258,5,6
D8RVWIO3UD,crossover,0.26107178273470943,0.009836571419040444,0,14,14,301,5,6
6ZJJM8CFR0,crossover,0.20105482535350305,0.0435140063770227,0,12,13,230,4,5
J2PFQ2V8PC,crossover,0.2011606120547279,0.04135265713912417,0,13,11,182,4,5
K12FPNGOWY,crossover,0.17659653999420133,0.05190504518679338,0,12,11,178,3,5
BVRMEK44JD,crossover,0.20558226624383058,0.04931524842311852,1,10,20,192,4,5
7MFB0EKQ9E,crossover,0.1733490959411037,0.06728850051010621,0,10,15,188,3,4
WQRFP1RQZP,crossover,0.2077863325774184,0.0482714070870016,1,10,18,192,4,5
VSVSMAEPPD,crossover,0.17433830075341505,0.06885426251428159,0,10,17,188,3,4
V4BJR6ZYJ8,crossover,0.28096226657958046,0.009555457024593518,0,17,16,275,6,6
J74NQ86EQX,crossover,0.2672274918201113,0.015350096878483523,0,13,14,228,5,6
DYMSW6L74A,crossover,0.2634592967576973,0.017792560510828975,0,16,19,1077,5,5
VXXHTT8SYE,crossover,0.25954898325101494,0.015785146596465675,0,15,16,508,5,5
NOPCPIMAUR,crossover,0.2573548965592918,0.014433434613278333,0,15,15,282,5,6
ZANEO38BJE,crossover,0.20008858857832534,0.039940830458484025,0,14,14,224,4,5
V44S5LKU1L,crossover,0.20115926607996293,0.04367454389276372,0,13,11,203,4,4
34D88MCZ5I,mutation,0.17839610139608664,0.05766632659585409,0,13,10,202,3,5
V1WBE4UTDX,crossover,0.20738496471921364,0.03981365138757231,1,13,14,187,4,5
IUKTBJLKEQ,crossover,0.19891518052309465,0.042001756878094335,0,12,12,185,4,5
HCIZXMQ9X7,crossover,0.2544019963973736,0.01996711413313912,1,15,16,312,5,6
9UQ6LQR8BF,mutation,0.2573137795280881,0.01529658437323652,0,15,15,240,5,6
6UZ13VSYAT,mutation,0.20160356093094267,0.040569776137036495,0,10,12,180,4,6
R8K79PX5P9,mutation,0.17109356404334763,0.06569598225330733,0,10,12,160,3,5
AW05L1ZHQ1,crossover,0.25420897375590124,0.019732910051733395,1,13,23,295,5,4
SB8UP14169,crossover,0.20079324510592522,0.04613021190952078,0,10,19,259,4,3
YC56R9TY8I,crossover,0.2072221959411673,0.039786895134948805,1,13,16,182,4,6
PZCQWQB8YM,crossover,0.2027227536384778,0.03915794945639635,0,12,13,153,4,6
5Z395Z168F,crossover,0.26271030212612656,0.019572372535992366,0,14,21,917,5,5
N3O9YKSC2X,crossover,0.20603589759584973,0.05473530074027948,0,14,20,573,4,5
CH56KYB57G,mutation,0.25053549470487546,0.020569303559068074,1,13,20,194,5,6
9T2B6XCZ9S,crossover,0.20840366172464875,0.039552691053543074,1,12,19,194,4,5
DV5MEDD7ZD,crossover,0.23049222439133177,0.02609638088672306,1,12,30,770,5,5
72MT57U9K2,crossover,0.23030603594030408,0.02737442630424569,1,12,22,499,5,5
04K4V51IGT,mutation,0.20867944293462193,0.03769921246271499,1,13,15,191,4,6
5SZ1E7SBBG,mutation,0.2852433600529285,0.01428610148194891,0,10,13,187,5,6
IXTB6O5KBY,crossover,0.26245785819467493,0.017089948266611817,0,14,17,900,5,5
MSN3VSB57S,crossover,0.26287093139526796,0.015497430009812935,0,14,16,679,5,5
Q9C9P98CAX,mutation,0.28716333765233315,0.013529976732484732,0,10,20,494,5,4
FK4FT6Z6AO,crossover,0.28716333765233315,0.013529976732484732,0,10,20,441,5,3
9DDFOEYT69,mutation,0.17249290330963418,0.06595694258733656,0,10,12,181,3,6
8ZWFJWZOX3,crossover,0.17249290330963418,0.06595694258733656,0,10,12,178,3,5
F7ZBINKJD4,crossover,0.3039196227448884,0.0063169080057487725,1,16,19,1105,6,6
KE4Y0E50I0,crossover,0.266052125483464,0.014507101178943035,0,15,19,502,5,5
H7NFF8FDKK,crossover,0.2556769315806966,0.017906187713528796,1,13,18,267,5,5
P2YYN6RALK,crossover,0.20466883990592222,0.04505961432078037,0,13,18,222,4,4
VS9WNTBNSL,crossover,0.29809900817572155,0.002850062130103498,0,15,20,754,6,5
BQ9RVWVKR0,mutation,0.2639347683769664,0.015156200917913212,0,16,20,609,5,5
