id,creation_mode,error,dem_fp,dem_ppv,num_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,fair_param
FHGJ33IXHQ,mutation,0.036375888340568485,1.0,0.1428571428571429,4,0,4,21,4,8,5
5XWKONTRSV,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,18,3,7,4
YC20KDCEEM,mutation,0.0,1.0,0.0,4,0,4,11,4,7,5
3SUYJDQ3CZ,crossover,0.0,1.0,0.0,4,0,4,10,4,7,5
SX8UXC77A6,crossover,0.06458565330651467,1.0,0.0,2,0,3,12,2,7,4
3HMDG2QTOW,mutation,0.06458565330651467,1.0,0.0,2,0,3,10,2,7,3
QV62C25IQA,crossover,0.06458565330651467,1.0,0.0,2,0,3,18,2,7,6
A2ZH8ZY8GV,crossover,0.06458565330651467,1.0,0.0,2,0,3,16,2,7,4
9DNQIQJGKX,crossover,0.17084380241115005,0.4,0.25,3,1,4,16,3,5,6
8TEZ6DHZK9,crossover,0.17084380241115005,0.4,0.25,2,0,3,16,2,5,6
ZSC4R89OJN,mutation,0.17084380241115005,0.4,0.25,2,0,3,26,2,6,4
ZFCETOJ0Q7,crossover,0.17084380241115005,0.4,0.25,2,0,3,18,2,4,3
87KCELERLB,crossover,0.06458565330651467,1.0,0.0,3,1,4,16,3,7,4
OAMGYNY4O9,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,11,3,7,3
B2V4RC6K6E,crossover,0.06458565330651467,1.0,0.0,2,0,4,25,2,7,5
SLVFXF0L5U,mutation,0.17084380241115005,0.4,0.25,2,0,3,24,2,6,3
QNLYPCPCOW,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,26,3,7,7
V0VW2LMQN1,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,23,3,7,7
1ND43K12AN,crossover,0.1339745962155613,1.0,1.0,3,1,4,13,3,6,4
XQLB4BWM26,crossover,0.17084380241115005,0.4,0.25,3,1,4,12,3,5,3
LH3TANH5LV,crossover,0.06458565330651467,1.0,0.0,2,1,4,14,2,8,2
JJW8ZZJ390,crossover,0.06458565330651467,1.0,0.0,2,1,3,10,2,7,1
CD4VZMUG1S,mutation,0.06458565330651467,1.0,0.0,3,1,4,16,3,8,2
TT4RG4YOKX,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,13,3,7,2
D4VZYEA25G,crossover,0.06458565330651467,1.0,0.0,3,1,4,11,3,7,4
YS0CGF4LE6,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,11,3,7,4
Y5WRWYZWQR,crossover,0.06458565330651467,1.0,0.0,3,1,4,11,3,8,6
2THM5NJ4EV,mutation,0.06458565330651467,1.0,0.0,2,0,3,10,2,7,5
R21NN3QQRR,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,20,3,7,3
NT9WKOI91H,crossover,0.1339745962155613,1.0,1.0,3,0,3,15,3,6,2
LQPZ7ISHJH,crossover,0.0,1.0,0.0,4,0,4,9,4,7,5
KMW52O1SQD,mutation,0.0,1.0,0.0,4,0,3,8,4,7,4
RKXEJ2EPR9,crossover,0.17084380241115005,0.4,0.25,2,1,4,23,2,4,7
9I7IPPRXN8,crossover,0.17084380241115005,0.4,0.25,2,1,3,20,2,4,5
077APZWB5O,mutation,0.06458565330651467,1.0,0.0,3,0,3,18,3,8,4
9NFVEORYV9,crossover,0.06458565330651467,1.0,0.0,2,0,3,16,2,7,4
71A45S1Y8D,crossover,0.1339745962155613,1.0,1.0,3,1,4,13,3,6,7
2FMKRM5H1H,mutation,0.17084380241115005,0.4,0.25,2,0,3,12,2,5,6
FD944YM23C,mutation,0.17084380241115005,0.4,0.25,3,1,4,10,3,3,5
60RXAFUTHT,crossover,0.17084380241115005,0.4,0.25,3,1,3,8,3,3,3
E3UZWAE90E,mutation,0.09861218113400261,1.0,0.1428571428571429,3,0,3,14,3,4,3
ZGDW0LXQVU,mutation,0.09861218113400261,1.0,0.1428571428571429,3,0,3,11,3,4,3
LU0XM7D9W9,crossover,0.06458565330651467,1.0,0.0,2,0,4,21,2,7,7
UR3Z7DO4RU,crossover,0.06458565330651467,1.0,0.0,2,0,3,18,2,7,6
M1HPVMV2RS,crossover,0.06458565330651467,1.0,0.0,2,0,3,12,2,7,5
V73FPH12NT,crossover,0.06458565330651467,1.0,0.0,2,0,3,11,2,7,4
EVDJGRLMM6,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,21,3,7,4
BYOMR6ZMTY,crossover,0.17084380241115005,0.4,0.25,2,0,4,18,2,6,3
H1BA04V402,crossover,0.06458565330651467,1.0,0.0,3,1,4,19,3,7,5
F59D6PL8DR,crossover,0.06458565330651467,1.0,0.0,2,0,4,17,2,7,4
TDZ257BOG7,crossover,0.17084380241115005,0.4,0.25,2,0,3,21,2,6,4
WM5SK511JG,mutation,0.17084380241115005,0.4,0.25,2,0,3,18,2,6,3
NMOE9VRDAZ,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,9,3,7,5
0X69XYE4L4,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,9,3,7,4
K4XBNTUZWZ,crossover,0.17084380241115005,0.4,0.25,2,1,4,18,2,6,6
GTI6PB0DYM,crossover,0.17084380241115005,0.4,0.25,2,0,3,15,2,4,5
ZYYNTUCQKI,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,12,3,7,4
SCJ9FONGO7,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,10,3,7,3
3RCY5PH7E3,crossover,0.06458565330651467,1.0,0.0,2,1,4,19,2,7,6
0BGEGP9WTG,crossover,0.06458565330651467,1.0,0.0,2,0,4,18,2,7,5
IUX5ZWYQT6,mutation,0.06458565330651467,1.0,0.0,3,1,4,19,3,7,6
DFPSHQUFTP,mutation,0.06458565330651467,1.0,0.0,2,0,3,15,2,7,5
65DYN8OJOW,mutation,0.17084380241115005,0.4,0.25,2,1,4,28,2,5,2
9ZLWRRA1C0,crossover,0.17084380241115005,0.4,0.25,2,0,3,27,2,4,2
4AIJG85O4O,crossover,0.06458565330651467,1.0,0.0,2,1,4,17,2,8,5
SFO6BXTMQP,mutation,0.06458565330651467,1.0,0.0,2,0,4,17,2,7,4
RHJ6BBT2VU,mutation,0.1339745962155613,1.0,1.0,3,0,4,24,3,6,4
NEBASD9O4U,mutation,0.09861218113400261,1.0,0.1428571428571429,3,0,3,16,3,3,3
L6ULO6YIV2,crossover,0.1339745962155613,1.0,1.0,3,0,4,17,3,6,5
A3I6O3D61C,crossover,0.17084380241115005,0.4,0.25,2,0,3,17,2,6,4
LGTDLGPE4D,mutation,0.06458565330651467,1.0,0.0,2,0,3,16,2,8,4
6DU7OF7GT2,mutation,0.06458565330651467,1.0,0.0,2,0,3,14,2,7,4
2BRJANU0B9,crossover,0.06458565330651467,1.0,0.0,2,0,4,26,2,8,3
OZ4DK7FX67,mutation,0.06458565330651467,1.0,0.0,2,0,3,22,2,7,3
Z320ID4OR3,mutation,0.07417990022744858,1.0,0.25,4,0,4,22,4,7,7
NPCA1FV1KA,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,13,3,7,6
HUYOGCWRBF,mutation,0.09861218113400261,1.0,0.1428571428571429,3,0,4,9,3,5,3
K5RXRHK7P6,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,9,3,7,3
DGXXJQ4TC5,mutation,0.06458565330651467,1.0,0.0,4,1,4,14,4,6,5
89EKIJD6M2,crossover,0.09861218113400261,1.0,0.1428571428571429,4,0,3,12,4,5,5
8OLQ13UDZU,crossover,0.06458565330651467,1.0,0.0,3,0,4,12,3,8,4
AQ6XTCQCFK,mutation,0.06458565330651467,1.0,0.0,2,0,3,12,2,7,4
T5J0S1X9DY,crossover,0.17084380241115005,0.4,0.25,2,1,4,17,2,6,1
N26ZUS5VB5,crossover,0.17084380241115005,0.4,0.25,2,0,3,15,2,6,0
7E1R1P6L6P,crossover,0.17084380241115005,0.4,0.25,3,1,3,14,3,4,5
DME6IF9KPM,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,3,13,3,4,5
9DURU0RQOO,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,10,3,7,3
90KUQLQHY2,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,9,3,7,3
AI4WU81PKB,mutation,0.17084380241115005,0.4,0.25,2,1,4,21,2,5,3
V2ZN6V8QLG,crossover,0.17084380241115005,0.4,0.25,2,0,4,17,2,4,2
IGHXB5QJU3,crossover,0.1339745962155613,1.0,1.0,3,1,4,14,3,6,4
LMRXUS8NMY,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,3,13,3,5,3
37YNJGXXKU,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,17,3,7,4
A09J5DPW6M,crossover,0.17084380241115005,0.4,0.25,2,0,3,11,2,6,2
2PKSR0PBQE,mutation,0.06458565330651467,1.0,0.0,4,1,3,11,4,6,5
448WL2LY2H,crossover,0.1339745962155613,1.0,1.0,3,0,3,11,3,6,5
B1BTYI6I8C,crossover,0.06458565330651467,1.0,0.0,3,1,4,10,3,8,3
NEBYEEWE4M,mutation,0.06458565330651467,1.0,0.0,2,0,3,7,2,7,3
4EZZBKYBTU,mutation,0.06458565330651467,1.0,0.0,3,1,4,20,3,7,3
F5RD23G6HY,crossover,0.17084380241115005,0.4,0.25,2,0,3,19,2,6,2
K9B9GD0PXW,mutation,0.06458565330651467,1.0,0.0,3,0,4,24,3,8,5
K3ETE0LLRT,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,13,3,7,5
D0GK2TAGMP,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,8,3,7,3
XAB7E2HC6V,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,5,3,7,3
DAJO272P3C,crossover,0.06458565330651467,1.0,0.0,3,0,3,24,3,8,6
MDGTLBW0X6,crossover,0.06458565330651467,1.0,0.0,2,0,3,21,2,7,5
FCMVK8XZIM,crossover,0.06458565330651467,1.0,0.0,2,0,4,17,2,7,3
8WG08YQSFR,mutation,0.06458565330651467,1.0,0.0,2,0,3,17,2,7,3
VD0YER8NNH,crossover,0.06458565330651467,1.0,0.0,3,0,4,20,3,8,7
OLVFTB5HB5,crossover,0.06458565330651467,1.0,0.0,2,0,3,16,2,7,6
T76U8ACBC6,crossover,0.06458565330651467,1.0,0.0,2,1,4,19,2,8,6
82GM80E9QI,mutation,0.06458565330651467,1.0,0.0,2,0,3,16,2,7,5
EBDXGCC5G1,mutation,0.06458565330651467,1.0,0.0,3,1,4,16,3,8,4
UXK3Y11EX3,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,14,3,7,2
XPPQ8AKZY3,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,25,3,7,5
CXW0VPUA25,crossover,0.06458565330651467,1.0,0.0,2,0,3,20,2,7,5
5J3HFJZTI0,crossover,0.0,1.0,0.0,4,0,4,11,4,7,6
JDMHX956PY,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,10,3,7,6
MZ20TWTLYL,crossover,0.06458565330651467,1.0,0.0,2,1,4,12,2,7,2
N1C0ZRPTMS,crossover,0.06458565330651467,1.0,0.0,2,1,3,12,2,7,1
420MYPXJ2B,mutation,0.07417990022744858,1.0,0.25,4,0,4,16,4,7,7
UTXELYZ5B3,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,10,3,7,5
BNGFZWCWI1,crossover,0.06458565330651467,1.0,0.0,3,0,4,13,3,8,5
B84U9VXFIA,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,11,3,7,5
IZVUI3QN2P,crossover,0.06458565330651467,1.0,0.0,3,1,3,17,3,7,4
MVQSPJM04E,crossover,0.06458565330651467,1.0,0.0,2,0,3,15,2,7,2
9IF58LIQBS,crossover,0.07417990022744858,1.0,0.25,4,0,4,17,4,7,6
MZ9HRMHQDA,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,14,3,7,5
0EXE6A1UC0,mutation,0.17084380241115005,0.4,0.25,2,1,4,24,2,6,8
6K68K4CS1X,crossover,0.17084380241115005,0.4,0.25,2,0,4,19,2,5,5
504GGWR460,mutation,0.06458565330651467,1.0,0.0,3,1,4,25,3,7,4
71G6KBNX8L,crossover,0.1339745962155613,1.0,1.0,3,0,4,16,3,6,2
IP2D94H9RA,crossover,0.06458565330651467,1.0,0.0,3,1,4,24,3,7,5
IWSZLO8247,crossover,0.17084380241115005,0.4,0.25,2,0,3,23,2,6,5
TBHLRXDX43,crossover,0.07417990022744858,1.0,0.25,4,0,4,15,4,7,6
1OQKBCMYU5,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,11,3,7,6
GOJK6NVW8P,mutation,0.06458565330651467,1.0,0.0,3,0,4,10,3,8,3
UX9Y9510Y5,crossover,0.06458565330651467,1.0,0.0,3,0,3,10,3,8,4
M7RQ0TRVAR,crossover,0.06458565330651467,1.0,0.0,3,1,4,12,3,7,5
C21LY8EKC5,mutation,0.06458565330651467,1.0,0.0,2,0,3,11,2,7,5
81S0VMKN1O,crossover,0.1339745962155613,1.0,1.0,3,1,4,15,3,6,3
R79J2F9LIZ,crossover,0.1339745962155613,1.0,1.0,3,0,3,13,3,6,2
DS9M7FLLSD,mutation,0.06458565330651467,1.0,0.0,3,0,3,10,3,8,4
TMMC1UCYTM,crossover,0.06458565330651467,1.0,0.0,3,0,3,8,3,8,3
96YB9E4WYI,crossover,0.06458565330651467,1.0,0.0,4,1,3,11,4,6,3
3E7JNVNQT5,mutation,0.09861218113400261,1.0,0.1428571428571429,4,0,3,11,4,6,3
NQTIJJY3X0,crossover,0.17084380241115005,0.4,0.25,2,1,3,21,2,6,7
728FB8RYSS,crossover,0.17084380241115005,0.4,0.25,2,0,3,14,2,5,5
TSSA7J285R,crossover,0.06458565330651467,1.0,0.0,2,1,4,13,2,7,2
HTX51DJH2N,crossover,0.06458565330651467,1.0,0.0,2,1,3,12,2,7,1
BQUA9YOZW5,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,14,3,7,4
88MP14P39O,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,12,3,7,4
KDCTBS8CYD,crossover,0.1339745962155613,1.0,1.0,3,1,4,20,3,6,7
SNJWNWVLT4,mutation,0.17084380241115005,0.4,0.25,2,0,4,20,2,5,5
98SDS4C6BJ,crossover,0.06458565330651467,1.0,0.0,2,1,4,20,2,8,4
3RUX429TLB,crossover,0.06458565330651467,1.0,0.0,2,0,3,17,2,7,3
8YWF8S6BAF,crossover,0.17084380241115005,0.4,0.25,2,0,4,18,2,6,3
J3HG615LTO,mutation,0.17084380241115005,0.4,0.25,2,0,3,21,2,3,1
OQ0UQLYUPM,crossover,0.17084380241115005,0.4,0.25,2,1,4,18,2,5,3
RVKGIYGAIP,crossover,0.17084380241115005,0.4,0.25,2,0,3,16,2,5,2
MC7NAFC55B,crossover,0.06458565330651467,1.0,0.0,3,0,4,12,3,8,5
ULA7OJHTAI,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,11,3,7,4
47KTT3CHL6,crossover,0.06458565330651467,1.0,0.0,3,0,4,17,3,8,7
LCW7MT17JC,mutation,0.06458565330651467,1.0,0.0,2,0,3,16,2,7,5
WE9PTJIS7H,mutation,0.0,1.0,0.0,4,0,4,5,4,7,5
ENNGSX3NBR,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,5,3,7,5
MQSWGW6LSA,crossover,0.1339745962155613,1.0,1.0,3,0,3,15,3,6,5
T7RV6Q3B6J,crossover,0.17084380241115005,0.4,0.25,2,0,3,14,2,5,4
Z2S1068WRM,crossover,0.1339745962155613,1.0,1.0,3,1,3,24,3,6,8
W0D3R0SGV3,crossover,0.17084380241115005,0.4,0.25,2,0,3,21,2,5,7
XEPNPNDRX6,crossover,0.07417990022744858,1.0,0.25,4,0,4,12,4,7,4
P8WJRBL10R,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,12,3,7,2
V9DE354TZU,mutation,0.17084380241115005,0.4,0.25,2,0,3,28,2,5,5
CPFU3PY5JW,mutation,0.17084380241115005,0.4,0.25,2,0,3,21,2,4,4
M61J058AW5,mutation,0.06458565330651467,1.0,0.0,2,1,4,22,2,8,3
4WGJ7389CV,crossover,0.06458565330651467,1.0,0.0,2,0,3,24,2,7,2
4Y93SVHDOB,mutation,0.06458565330651467,1.0,0.0,2,0,4,15,2,8,3
WQ9TYFZSPV,crossover,0.06458565330651467,1.0,0.0,2,0,3,18,2,7,3
AUA74ODR2F,crossover,0.0,1.0,0.0,4,0,4,10,4,7,4
QSJH28YO7X,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,8,3,7,4
4AL1LVZG6D,crossover,0.06458565330651467,1.0,0.0,3,0,3,11,3,8,5
1QS3OW0THX,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,10,3,7,4
S3VP3QJILW,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,29,3,7,4
XV2VS1MZ4G,crossover,0.17084380241115005,0.4,0.25,2,0,3,27,2,6,3
EZF7EZ9XXV,crossover,0.1339745962155613,1.0,1.0,3,0,3,8,3,6,6
8XUBMR2LGA,crossover,0.17084380241115005,0.4,0.25,2,0,3,8,2,5,5
0KROQSRSNG,crossover,0.06458565330651467,1.0,0.0,3,1,3,11,3,7,5
BYPH5GZUKT,mutation,0.06458565330651467,1.0,0.0,2,0,3,11,2,7,3
1TKI22S07T,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,19,3,7,8
SYWLDQIS1Z,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,13,3,7,5
4XBSG9BLLI,crossover,0.06458565330651467,1.0,0.0,3,1,4,5,3,8,3
NO5XLDTWBT,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,5,3,7,2
V6798T5ZN0,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,13,3,7,5
SI8C511UUR,crossover,0.06458565330651467,1.0,0.0,2,0,3,11,2,7,4
YIWCK32M3H,mutation,0.06458565330651467,1.0,0.0,2,1,3,22,2,7,2
19F682KQT2,crossover,0.17084380241115005,0.4,0.25,2,0,3,18,2,6,2
UYYGKPKK7G,crossover,0.06458565330651467,1.0,0.0,3,1,4,13,3,7,5
JR7BLWBVJI,crossover,0.06458565330651467,1.0,0.0,2,0,4,12,2,7,3
Y48AD75T0L,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,4,10,3,5,8
X6WJ04XUAC,crossover,0.17084380241115005,0.4,0.25,2,0,4,9,2,3,5
BFRBGSA2M8,mutation,0.17084380241115005,0.4,0.25,3,1,4,11,3,5,2
2UQMIGOFES,mutation,0.17084380241115005,0.4,0.25,3,1,3,9,3,5,1
7ZJM62XSBF,crossover,0.17084380241115005,0.4,0.25,2,1,3,22,2,6,2
MTYTHB0O01,crossover,0.17084380241115005,0.4,0.25,2,0,3,20,2,5,1
RA67T9CEQ7,crossover,0.17084380241115005,0.4,0.25,2,0,3,17,2,5,4
DXYBEOXRQ2,crossover,0.17084380241115005,0.4,0.25,2,0,3,16,2,5,4
E9YQA7RD9N,crossover,0.17084380241115005,0.4,0.25,2,1,4,19,2,3,7
UEBKZCUKNH,crossover,0.17084380241115005,0.4,0.25,2,0,3,15,2,2,7
RRVIOIHL1N,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,12,3,7,4
9ZH0SZCLQZ,crossover,0.1339745962155613,1.0,1.0,3,0,3,11,3,6,4
G8JDX5D3DS,mutation,0.1339745962155614,0.15,0.3571428571428571,4,1,3,8,4,5,5
UMH01C8J3U,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,3,5,3,5,4
95CL5HKUYV,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,17,3,7,4
OIBOT492WH,crossover,0.06458565330651467,1.0,0.0,2,0,3,15,2,7,4
B3DUTX760I,crossover,0.06458565330651467,1.0,0.0,3,0,4,21,3,8,5
IF67QIZ2AL,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,17,3,7,4
UB7NFTDEYK,mutation,0.06458565330651467,1.0,0.0,2,1,4,22,2,7,2
TPW9CTY9M3,crossover,0.06458565330651467,1.0,0.0,2,1,4,22,2,7,2
4ZT86A0PNO,mutation,0.06458565330651467,1.0,0.0,4,1,4,11,4,6,6
K0L7BCEWJ9,crossover,0.09861218113400261,1.0,0.1428571428571429,4,0,3,11,4,5,5
AW1S12E27K,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,17,3,7,4
YNE88PY250,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,17,3,7,3
APKMJM0LTX,crossover,0.1339745962155613,1.0,1.0,3,1,3,15,3,6,3
3M5RMN61PW,crossover,0.17084380241115005,0.4,0.25,2,0,3,14,2,6,2
7RO8108J08,crossover,0.06458565330651467,1.0,0.0,2,0,3,14,2,7,3
HFVGXOJOAZ,mutation,0.06458565330651467,1.0,0.0,2,0,3,13,2,7,2
0LD0GYL6VI,crossover,0.06458565330651467,1.0,0.0,4,1,3,9,4,6,4
1IFYE8M0KD,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,3,6,3,4,3
SE292LN5BW,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,14,3,7,6
F82ZQ6NCJL,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,13,3,7,5
CDK3556HHD,crossover,0.0,1.0,0.0,4,0,4,9,4,7,5
OCJWTRYPLD,crossover,0.0,1.0,0.0,4,0,3,8,4,7,4
XWKUTMMRIY,crossover,0.0,1.0,0.0,4,0,4,11,4,7,4
MJDC4R3JV2,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,11,3,7,3
JEPTHERDBS,crossover,0.17084380241115005,0.4,0.25,2,1,3,16,2,5,1
H3ZIXHH1TI,mutation,0.17084380241115005,0.4,0.25,2,0,3,13,2,3,0
5OOOJS2RLV,crossover,0.06458565330651467,1.0,0.0,3,1,4,26,3,8,5
PVX5TKBDMM,crossover,0.06458565330651467,1.0,0.0,2,0,3,16,2,7,4
O05MVFE7G7,crossover,0.1339745962155613,1.0,1.0,3,1,4,19,3,6,6
1A8R0C8THC,mutation,0.17084380241115005,0.4,0.25,3,1,3,17,3,5,5
ECEOJCDGFR,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,14,3,7,5
45OLYN9GQ5,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,12,3,7,4
8WVIXD6S4I,crossover,0.06458565330651467,1.0,0.0,2,1,4,14,2,8,1
T8UF5M4JFQ,mutation,0.06458565330651467,1.0,0.0,2,1,3,13,2,7,0
Z5TUJTWQOC,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,12,3,7,6
J4MG6MIFM1,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,11,3,7,5
1XSJVHMXOA,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,19,3,7,6
71J32KUGY9,mutation,0.06458565330651467,1.0,0.0,2,0,3,18,2,7,5
X58E5FA2N6,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,22,3,7,6
NUO1PFSX03,crossover,0.17084380241115005,0.4,0.25,2,0,3,22,2,6,5
UVZTAN7XWE,crossover,0.06458565330651467,1.0,0.0,3,0,3,12,3,8,5
Q87WOUJFIC,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,8,3,7,4
1NCRUXASV4,mutation,0.1339745962155613,1.0,1.0,3,1,4,17,3,6,5
OHI8J18SAO,mutation,0.17084380241115005,0.4,0.25,2,0,3,16,2,4,3
CS86680WOI,mutation,0.06458565330651467,1.0,0.0,3,0,4,17,3,8,4
Z0V2EB4Y4D,crossover,0.06458565330651467,1.0,0.0,2,0,3,15,2,7,4
NA8Q265UNK,mutation,0.06458565330651467,1.0,0.0,2,0,3,21,2,7,5
WUU0YUPVIR,crossover,0.06458565330651467,1.0,0.0,2,0,3,20,2,7,5
4K6AUB1RBD,crossover,0.1339745962155613,1.0,1.0,3,0,4,12,3,6,3
CBT2SAPX05,crossover,0.1339745962155613,1.0,1.0,3,0,3,12,3,6,3
O2D15PHA9D,mutation,0.036375888340568485,1.0,0.1428571428571429,4,0,4,9,4,8,5
0RDK4S5MNC,crossover,0.0,1.0,0.0,4,0,3,7,4,7,4
S5RJDWAWU1,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,16,3,7,4
MTJTKYBXVH,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,12,3,7,2
B7V6HQGEA2,crossover,0.1339745962155613,1.0,1.0,3,1,4,15,3,6,6
YSIYP16B6G,crossover,0.17084380241115005,0.4,0.25,3,1,3,14,3,5,3
808THM577R,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,19,3,7,6
8Z36B43ZCU,crossover,0.06458565330651467,1.0,0.0,2,0,3,19,2,7,6
O8W91K6GUZ,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,20,3,7,6
L3LO0NZMFF,crossover,0.06458565330651467,1.0,0.0,2,0,3,19,2,7,6
V1MSI1OWPA,crossover,0.06458565330651467,1.0,0.0,3,1,4,20,3,7,4
KNCLPVPQC8,mutation,0.1339745962155613,1.0,1.0,3,0,4,16,3,6,2
1XGTRLWAYR,mutation,0.06458565330651467,1.0,0.0,2,0,3,16,2,7,4
A0HHIF4OK6,crossover,0.17084380241115005,0.4,0.25,2,0,3,16,2,6,3
Z0OK5IYG7O,crossover,0.07417990022744858,1.0,0.25,4,0,4,13,4,7,5
XSD72GGLL3,mutation,0.1339745962155613,1.0,1.0,3,0,3,12,3,6,4
G7GNHG1GQK,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,12,3,7,3
OYVEIBVSBT,mutation,0.06458565330651467,1.0,0.0,2,0,3,12,2,7,3
6EB5ATORP4,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,15,3,7,6
N52VRWDTZK,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,13,3,7,6
UQC2I6SINQ,crossover,0.17084380241115005,0.4,0.25,2,0,3,19,2,4,2
S2POZ4YSVJ,crossover,0.17084380241115005,0.4,0.25,2,0,3,19,2,3,1
HVYGHIKJ3V,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,4,12,3,5,4
NUNJKLMQTK,crossover,0.17084380241115005,0.4,0.25,2,0,3,11,2,3,4
EPV8R2PXWC,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,14,3,7,3
NO63PEBNJL,mutation,0.06458565330651467,1.0,0.0,2,0,3,13,2,7,3
668UV3S0RJ,crossover,0.06458565330651467,1.0,0.0,4,1,4,13,4,6,3
JXV6G9GLWE,mutation,0.09861218113400261,1.0,0.1428571428571429,4,0,4,11,4,6,2
HEMP362PED,mutation,0.06458565330651467,1.0,0.0,2,1,3,13,2,8,2
X2G75O62CD,mutation,0.06458565330651467,1.0,0.0,2,0,3,13,2,7,2
TBKITFDKD8,mutation,0.17084380241115005,0.4,0.25,2,1,3,16,2,6,1
4AV8WPLN3I,crossover,0.06458565330651467,1.0,0.0,2,0,3,14,2,7,1
773C7PV8DF,crossover,0.06458565330651467,1.0,0.0,3,1,4,16,3,7,4
V30PYT4WMK,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,13,3,7,4
Q2QNKCFJRW,crossover,0.0,1.0,0.0,4,0,4,7,4,7,4
0JP3SH7IJE,mutation,0.0,1.0,0.0,4,0,3,7,4,7,3
FZHU9W0J2F,crossover,0.1339745962155613,1.0,1.0,3,0,4,14,3,6,7
2GIW40VT9R,crossover,0.17084380241115005,0.4,0.25,2,0,3,10,2,5,5
